year,month,day,dayofweek,true_prop,mostly_true_prop,half_true_prop,mostly_false_prop,false_prop,pants_on_fire_prop,total_counts,statement_len_words,statement_len_chars,speaker_description_len_words,speaker_description_len_chars,justification_len_words,justification_len_chars
2008.0,9.0,26.0,4.0,0.20108695,0.20108695,0.16847827,0.17391305,0.21195652,0.04347826,184.0,13.0,81.0,85.0,410.0,84.0,496.0
2008.0,5.0,19.0,0.0,0.032967035,0.027472528,0.04945055,0.06043956,0.24175824,0.5879121,182.0,17.0,96.0,14.0,95.0,129.0,734.0
2016.0,3.0,3.0,3.0,0.036960986,0.08726899,0.123203285,0.19917865,0.36960986,0.18377824,974.0,13.0,68.0,66.0,367.0,83.0,476.0
2014.0,2.0,14.0,4.0,0.0,0.5,0.0,0.5,0.0,0.0,2.0,28.0,145.0,32.0,177.0,56.0,342.0
2008.0,9.0,30.0,1.0,0.20563847,0.27363184,0.27031508,0.11774461,0.11774461,0.014925373,603.0,18.0,94.0,92.0,520.0,88.0,531.0
2015.0,4.0,17.0,4.0,0.1,0.5,0.1,0.0,0.3,0.0,10.0,16.0,87.0,22.0,105.0,147.0,821.0
2016.0,10.0,26.0,2.0,0.050955415,0.14012739,0.13375796,0.3057325,0.29936305,0.070063695,157.0,12.0,74.0,79.0,454.0,104.0,612.0
2019.0,6.0,17.0,0.0,0.0034873583,0.0113339145,0.030514386,0.0462075,0.61987793,0.2885789,1147.0,17.0,86.0,80.0,489.0,54.0,286.0
2021.0,1.0,16.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0,75.0,11.0,67.0,60.0,350.0
2022.0,6.0,28.0,1.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,17.0,85.0,8.0,51.0,78.0,430.0
2010.0,5.0,30.0,6.0,0.1,0.4,0.4,0.0,0.1,0.0,10.0,20.0,108.0,43.0,232.0,96.0,536.0
2022.0,11.0,30.0,2.0,0.0034873583,0.0113339145,0.030514386,0.0462075,0.61987793,0.2885789,1147.0,6.0,39.0,80.0,489.0,98.0,554.0
2022.0,10.0,6.0,3.0,0.018518519,0.055555556,0.2037037,0.33333334,0.25925925,0.12962963,54.0,14.0,73.0,12.0,85.0,121.0,664.0
2021.0,5.0,17.0,0.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,11.0,92.0,8.0,51.0,85.0,527.0
2020.0,1.0,6.0,0.0,0.0034873583,0.0113339145,0.030514386,0.0462075,0.61987793,0.2885789,1147.0,7.0,37.0,80.0,489.0,108.0,627.0
2013.0,7.0,17.0,2.0,0.0952381,0.21428572,0.17857143,0.33333334,0.13095239,0.04761905,84.0,13.0,73.0,29.0,182.0,66.0,363.0
2023.0,5.0,18.0,3.0,0.004862237,0.004862237,0.024311183,0.08265802,0.65640193,0.22690438,617.0,11.0,69.0,13.0,85.0,71.0,484.0
2013.0,7.0,19.0,4.0,0.05263158,0.10526316,0.15789473,0.21052632,0.42105263,0.05263158,19.0,27.0,157.0,16.0,102.0,74.0,441.0
2015.0,9.0,8.0,1.0,0.0034873583,0.0113339145,0.030514386,0.0462075,0.61987793,0.2885789,1147.0,12.0,74.0,80.0,489.0,50.0,292.0
2013.0,2.0,1.0,4.0,0.0,0.5,0.0,0.5,0.0,0.0,2.0,26.0,154.0,11.0,75.0,100.0,579.0
2010.0,8.0,31.0,1.0,0.0,0.4,0.3,0.2,0.0,0.1,10.0,22.0,121.0,6.0,43.0,69.0,377.0
2020.0,4.0,21.0,1.0,0.2,0.35,0.2,0.2,0.0,0.05,20.0,14.0,79.0,99.0,581.0,106.0,648.0
2016.0,8.0,1.0,0.0,0.036960986,0.08726899,0.123203285,0.19917865,0.36960986,0.18377824,974.0,9.0,61.0,66.0,367.0,80.0,500.0
2013.0,8.0,12.0,0.0,0.1904762,0.23809524,0.20634921,0.11111111,0.1904762,0.06349207,63.0,5.0,34.0,50.0,278.0,74.0,465.0
2019.0,2.0,20.0,2.0,0.0,0.0,0.5,0.0,0.5,0.0,2.0,12.0,75.0,17.0,92.0,74.0,473.0
2021.0,5.0,8.0,5.0,0.0034873583,0.0113339145,0.030514386,0.0462075,0.61987793,0.2885789,1147.0,3.0,23.0,80.0,489.0,71.0,422.0
2010.0,11.0,4.0,3.0,0.25,0.28125,0.15625,0.140625,0.125,0.046875,64.0,39.0,231.0,32.0,178.0,73.0,415.0
2012.0,5.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,16.0,89.0,15.0,109.0,57.0,311.0
2022.0,8.0,28.0,6.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,11.0,70.0,8.0,51.0,56.0,333.0
2012.0,2.0,28.0,1.0,0.1904762,0.1904762,0.1904762,0.11904762,0.23809524,0.071428575,42.0,5.0,38.0,43.0,247.0,75.0,440.0
2011.0,9.0,12.0,0.0,0.14903846,0.15865384,0.27884614,0.16826923,0.15384616,0.09134615,208.0,13.0,78.0,132.0,748.0,178.0,1070.0
2012.0,8.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,139.0,10.0,69.0,75.0,461.0
2011.0,5.0,26.0,3.0,0.17073171,0.09756097,0.07317073,0.3902439,0.17073171,0.09756097,41.0,22.0,112.0,155.0,981.0,66.0,370.0
2016.0,3.0,6.0,6.0,0.23920266,0.25249168,0.23255815,0.14285715,0.10299003,0.029900333,301.0,16.0,91.0,89.0,502.0,104.0,612.0
2012.0,8.0,2.0,3.0,0.0,0.0,0.0,0.5,0.5,0.0,2.0,17.0,91.0,38.0,232.0,99.0,529.0
2012.0,6.0,25.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,2.0,23.0,143.0,39.0,248.0,107.0,624.0
2019.0,8.0,28.0,2.0,0.0034873583,0.0113339145,0.030514386,0.0462075,0.61987793,0.2885789,1147.0,14.0,79.0,80.0,489.0,98.0,551.0
2015.0,7.0,8.0,2.0,0.036960986,0.08726899,0.123203285,0.19917865,0.36960986,0.18377824,974.0,10.0,62.0,66.0,367.0,77.0,423.0
2012.0,1.0,19.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0,84.0,29.0,170.0,73.0,427.0
2019.0,11.0,26.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,4.0,15.0,93.0,14.0,89.0,66.0,431.0
2011.0,2.0,4.0,4.0,0.1904762,0.23809524,0.20634921,0.11111111,0.1904762,0.06349207,63.0,15.0,88.0,50.0,278.0,80.0,458.0
2016.0,9.0,13.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,2.0,22.0,151.0,25.0,151.0,98.0,585.0
2014.0,7.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,26.0,148.0,20.0,119.0,144.0,877.0
2015.0,9.0,29.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,4.0,20.0,129.0,22.0,134.0,94.0,561.0
2008.0,3.0,5.0,2.0,0.23920266,0.25249168,0.23255815,0.14285715,0.10299003,0.029900333,301.0,12.0,73.0,89.0,502.0,173.0,976.0
2022.0,5.0,22.0,6.0,0.004862237,0.004862237,0.024311183,0.08265802,0.65640193,0.22690438,617.0,11.0,66.0,13.0,85.0,62.0,369.0
2011.0,11.0,9.0,2.0,0.18518518,0.16049382,0.16049382,0.2345679,0.18518518,0.074074075,81.0,7.0,34.0,48.0,274.0,67.0,383.0
2009.0,12.0,14.0,0.0,0.16853933,0.2247191,0.23595506,0.2247191,0.123595506,0.02247191,89.0,28.0,147.0,99.0,543.0,72.0,381.0
2017.0,7.0,12.0,2.0,0.010928961,0.024590164,0.032786883,0.07240437,0.318306,0.5409836,732.0,14.0,79.0,5.0,28.0,109.0,658.0
2022.0,8.0,17.0,2.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,14.0,86.0,8.0,51.0,74.0,438.0
2011.0,3.0,30.0,2.0,0.12352941,0.22352941,0.20588236,0.24117647,0.1764706,0.029411765,170.0,11.0,68.0,90.0,467.0,124.0,716.0
2020.0,3.0,31.0,1.0,0.17073171,0.17073171,0.12195122,0.14634146,0.17073171,0.2195122,41.0,23.0,118.0,39.0,237.0,152.0,898.0
2010.0,9.0,21.0,1.0,0.0,0.0,0.6666667,0.33333334,0.0,0.0,3.0,18.0,99.0,47.0,259.0,75.0,439.0
2023.0,1.0,25.0,2.0,0.0034873583,0.0113339145,0.030514386,0.0462075,0.61987793,0.2885789,1147.0,11.0,70.0,80.0,489.0,113.0,665.0
2023.0,4.0,1.0,5.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,7.0,56.0,8.0,51.0,84.0,528.0
2016.0,8.0,2.0,1.0,0.018518519,0.055555556,0.2037037,0.33333334,0.25925925,0.12962963,54.0,36.0,215.0,12.0,85.0,145.0,836.0
2021.0,4.0,15.0,3.0,0.0034873583,0.0113339145,0.030514386,0.0462075,0.61987793,0.2885789,1147.0,11.0,60.0,80.0,489.0,74.0,412.0
2014.0,3.0,12.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,17.0,81.0,33.0,204.0,119.0,673.0
2021.0,12.0,1.0,2.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,13.0,96.0,8.0,51.0,108.0,612.0
2010.0,9.0,17.0,4.0,0.5263158,0.21052632,0.10526316,0.05263158,0.10526316,0.0,19.0,19.0,115.0,38.0,224.0,86.0,513.0
2017.0,7.0,13.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,13.0,67.0,15.0,81.0,76.0,450.0
2019.0,8.0,15.0,3.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,49.0,286.0,8.0,51.0,139.0,796.0
2021.0,8.0,31.0,1.0,0.004862237,0.004862237,0.024311183,0.08265802,0.65640193,0.22690438,617.0,6.0,43.0,13.0,85.0,102.0,645.0
2010.0,2.0,16.0,1.0,0.09328358,0.23880596,0.24253732,0.19402985,0.20522387,0.026119404,268.0,22.0,131.0,98.0,578.0,121.0,710.0
2012.0,2.0,9.0,3.0,0.12352941,0.22352941,0.20588236,0.24117647,0.1764706,0.029411765,170.0,6.0,43.0,90.0,467.0,92.0,550.0
2019.0,10.0,7.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,2.0,30.0,171.0,28.0,163.0,88.0,501.0
2013.0,2.0,8.0,4.0,0.0,0.5,0.0,0.5,0.0,0.0,2.0,18.0,101.0,23.0,158.0,139.0,820.0
2010.0,8.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,115.0,2.0,16.0,81.0,484.0
2012.0,2.0,24.0,4.0,0.5,0.0,0.0,0.0,0.5,0.0,2.0,22.0,114.0,10.0,65.0,69.0,428.0
2021.0,10.0,25.0,0.0,0.0034873583,0.0113339145,0.030514386,0.0462075,0.61987793,0.2885789,1147.0,11.0,80.0,80.0,489.0,118.0,694.0
2008.0,8.0,29.0,4.0,0.21538462,0.092307694,0.13846155,0.13846155,0.32307693,0.092307694,65.0,24.0,125.0,49.0,295.0,82.0,466.0
2011.0,2.0,16.0,2.0,0.125,0.375,0.125,0.25,0.125,0.0,8.0,15.0,79.0,32.0,170.0,63.0,372.0
2019.0,2.0,17.0,6.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,21.0,121.0,8.0,51.0,80.0,442.0
2022.0,8.0,29.0,0.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,13.0,70.0,8.0,51.0,50.0,298.0
2010.0,2.0,25.0,3.0,0.083333336,0.29166666,0.125,0.16666667,0.20833333,0.125,24.0,15.0,85.0,25.0,142.0,112.0,672.0
2015.0,10.0,9.0,4.0,0.0,0.1,0.1,0.26666668,0.4,0.13333334,30.0,25.0,160.0,39.0,233.0,132.0,755.0
2012.0,10.0,16.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,2.0,9.0,64.0,3.0,25.0,72.0,449.0
2014.0,10.0,26.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,13.0,80.0,19.0,129.0,108.0,591.0
2015.0,10.0,6.0,1.0,0.0,0.14285715,0.071428575,0.35714287,0.42857143,0.0,14.0,13.0,70.0,33.0,194.0,73.0,395.0
2012.0,1.0,20.0,4.0,0.0,0.0,0.5,0.0,0.0,0.5,2.0,29.0,151.0,37.0,224.0,214.0,1231.0
2022.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,28.0,126.0,159.0,972.0,71.0,367.0
2021.0,10.0,24.0,6.0,0.0,0.010989011,0.032967035,0.0989011,0.6593407,0.1978022,91.0,9.0,64.0,6.0,41.0,100.0,601.0
2017.0,5.0,17.0,2.0,0.036960986,0.08726899,0.123203285,0.19917865,0.36960986,0.18377824,974.0,30.0,158.0,66.0,367.0,128.0,720.0
2019.0,8.0,4.0,6.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,14.0,92.0,8.0,51.0,74.0,447.0
2016.0,11.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,18.0,87.0,13.0,78.0,103.0,558.0
2013.0,12.0,15.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,44.0,25.0,143.0,80.0,447.0
2011.0,2.0,9.0,2.0,0.25,0.0,0.25,0.25,0.25,0.0,4.0,16.0,90.0,17.0,82.0,161.0,898.0
2013.0,8.0,23.0,4.0,0.5,0.16666667,0.16666667,0.0,0.16666667,0.0,6.0,15.0,89.0,73.0,430.0,24.0,130.0
2022.0,10.0,27.0,3.0,0.004862237,0.004862237,0.024311183,0.08265802,0.65640193,0.22690438,617.0,18.0,115.0,13.0,85.0,51.0,314.0
2013.0,10.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,18.0,109.0,13.0,83.0,40.0,246.0
2021.0,4.0,16.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,15.0,92.0,13.0,81.0,92.0,553.0
2012.0,10.0,24.0,2.0,0.0,0.22727273,0.27272728,0.3181818,0.09090909,0.09090909,22.0,14.0,98.0,8.0,54.0,144.0,846.0
2014.0,4.0,15.0,1.0,0.0,0.375,0.125,0.25,0.25,0.0,8.0,18.0,106.0,4.0,26.0,152.0,862.0
2010.0,2.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,43.0,262.0,20.0,111.0,52.0,292.0
2019.0,1.0,1.0,1.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,16.0,93.0,8.0,51.0,76.0,464.0
2022.0,11.0,11.0,4.0,0.004862237,0.004862237,0.024311183,0.08265802,0.65640193,0.22690438,617.0,13.0,86.0,13.0,85.0,83.0,482.0
2014.0,9.0,30.0,1.0,0.3181818,0.13636364,0.3181818,0.13636364,0.09090909,0.0,22.0,12.0,73.0,116.0,722.0,157.0,862.0
2019.0,2.0,26.0,1.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,20.0,116.0,8.0,51.0,71.0,439.0
2011.0,1.0,18.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,9.0,66.0,10.0,61.0,64.0,363.0
2018.0,2.0,13.0,1.0,0.13043478,0.08695652,0.17391305,0.17391305,0.26086956,0.17391305,23.0,30.0,203.0,50.0,299.0,176.0,1062.0
2010.0,6.0,28.0,0.0,0.09090909,0.0,0.18181819,0.36363637,0.09090909,0.27272728,11.0,11.0,65.0,11.0,71.0,123.0,718.0
2017.0,11.0,15.0,2.0,0.09090909,0.18181819,0.54545456,0.0,0.18181819,0.0,11.0,17.0,98.0,44.0,268.0,68.0,398.0
2010.0,11.0,30.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,14.0,97.0,56.0,389.0,41.0,223.0
2010.0,8.0,25.0,2.0,0.6,0.2,0.2,0.0,0.0,0.0,5.0,6.0,39.0,67.0,382.0,145.0,789.0
2018.0,11.0,15.0,3.0,0.5714286,0.2857143,0.0,0.14285715,0.0,0.0,7.0,15.0,73.0,15.0,91.0,27.0,149.0
2020.0,8.0,31.0,0.0,0.09328358,0.23880596,0.24253732,0.19402985,0.20522387,0.026119404,268.0,27.0,140.0,98.0,578.0,131.0,719.0
2021.0,4.0,13.0,1.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,8.0,52.0,8.0,51.0,96.0,537.0
2016.0,8.0,23.0,1.0,0.0,0.6666667,0.0,0.0,0.33333334,0.0,3.0,15.0,83.0,19.0,102.0,80.0,493.0
2021.0,10.0,27.0,2.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,21.0,140.0,8.0,51.0,190.0,1091.0
2011.0,4.0,14.0,3.0,0.3846154,0.23076923,0.30769232,0.07692308,0.0,0.0,13.0,14.0,76.0,103.0,632.0,93.0,524.0
2020.0,4.0,30.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,36.0,85.0,518.0,100.0,815.0
2017.0,2.0,28.0,1.0,0.036960986,0.08726899,0.123203285,0.19917865,0.36960986,0.18377824,974.0,29.0,189.0,66.0,367.0,126.0,817.0
2018.0,5.0,24.0,3.0,0.036960986,0.08726899,0.123203285,0.19917865,0.36960986,0.18377824,974.0,10.0,62.0,66.0,367.0,44.0,262.0
2011.0,3.0,4.0,4.0,0.2,0.2,0.6,0.0,0.0,0.0,5.0,33.0,175.0,24.0,147.0,78.0,466.0
2023.0,6.0,27.0,1.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,8.0,64.0,8.0,51.0,39.0,243.0
2020.0,1.0,21.0,1.0,0.16666667,0.0,0.33333334,0.16666667,0.33333334,0.0,6.0,22.0,123.0,8.0,42.0,104.0,653.0
2012.0,8.0,29.0,2.0,0.12790698,0.18604651,0.27906978,0.26744187,0.08139535,0.058139537,86.0,20.0,128.0,61.0,355.0,95.0,576.0
2008.0,1.0,5.0,5.0,0.20108695,0.20108695,0.16847827,0.17391305,0.21195652,0.04347826,184.0,6.0,27.0,85.0,410.0,111.0,652.0
2011.0,5.0,1.0,6.0,0.0,0.6,0.4,0.0,0.0,0.0,5.0,26.0,148.0,27.0,173.0,138.0,847.0
2020.0,9.0,9.0,2.0,0.09328358,0.23880596,0.24253732,0.19402985,0.20522387,0.026119404,268.0,11.0,50.0,98.0,578.0,75.0,404.0
2020.0,3.0,24.0,1.0,0.0,0.25,0.25,0.25,0.25,0.0,4.0,19.0,109.0,35.0,196.0,110.0,632.0
2015.0,10.0,26.0,0.0,0.050955415,0.14012739,0.13375796,0.3057325,0.29936305,0.070063695,157.0,31.0,168.0,79.0,454.0,107.0,598.0
2016.0,2.0,25.0,3.0,0.33333334,0.33333334,0.33333334,0.0,0.0,0.0,3.0,21.0,112.0,32.0,194.0,100.0,573.0
2014.0,9.0,8.0,0.0,0.2,0.1,0.0,0.3,0.35,0.05,20.0,21.0,120.0,33.0,195.0,110.0,629.0
2020.0,10.0,4.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,7.0,36.0,11.0,61.0,77.0,421.0
2011.0,1.0,4.0,1.0,0.055555556,0.16666667,0.2777778,0.2777778,0.16666667,0.055555556,18.0,37.0,182.0,43.0,252.0,94.0,524.0
2017.0,7.0,14.0,4.0,0.06944445,0.097222224,0.29166666,0.16666667,0.3472222,0.027777778,72.0,27.0,157.0,112.0,673.0,129.0,745.0
2022.0,7.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,17.0,98.0,28.0,151.0,106.0,654.0
2013.0,3.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16.0,92.0,36.0,205.0,80.0,423.0
2015.0,10.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,51.0,69.0,383.0,134.0,739.0
2022.0,12.0,6.0,1.0,0.0034873583,0.0113339145,0.030514386,0.0462075,0.61987793,0.2885789,1147.0,13.0,74.0,80.0,489.0,94.0,564.0
2015.0,5.0,14.0,3.0,0.0,0.2857143,0.5714286,0.14285715,0.0,0.0,7.0,26.0,149.0,18.0,113.0,98.0,585.0
2022.0,7.0,21.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,17.0,86.0,18.0,131.0,46.0,255.0
2018.0,5.0,15.0,1.0,0.036960986,0.08726899,0.123203285,0.19917865,0.36960986,0.18377824,974.0,16.0,81.0,66.0,367.0,100.0,597.0
2022.0,7.0,6.0,2.0,0.0034873583,0.0113339145,0.030514386,0.0462075,0.61987793,0.2885789,1147.0,15.0,105.0,80.0,489.0,96.0,550.0
2018.0,5.0,14.0,0.0,0.0,0.07692308,0.15384616,0.23076923,0.30769232,0.23076923,13.0,18.0,111.0,37.0,207.0,102.0,602.0
2009.0,10.0,29.0,3.0,0.0,0.11111111,0.44444445,0.0,0.33333334,0.11111111,9.0,17.0,110.0,9.0,68.0,105.0,618.0
2022.0,5.0,11.0,2.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,10.0,53.0,8.0,51.0,88.0,528.0
2012.0,1.0,7.0,5.0,0.14903846,0.15865384,0.27884614,0.16826923,0.15384616,0.09134615,208.0,14.0,87.0,132.0,748.0,77.0,459.0
2016.0,10.0,20.0,3.0,0.04761905,0.1904762,0.33333334,0.0952381,0.2857143,0.04761905,21.0,13.0,63.0,22.0,123.0,66.0,392.0
2021.0,5.0,3.0,0.0,0.2,0.0,0.2,0.4,0.2,0.0,5.0,17.0,89.0,12.0,77.0,22.0,118.0
2016.0,6.0,21.0,1.0,0.036960986,0.08726899,0.123203285,0.19917865,0.36960986,0.18377824,974.0,12.0,82.0,66.0,367.0,80.0,503.0
2020.0,11.0,19.0,3.0,0.0034873583,0.0113339145,0.030514386,0.0462075,0.61987793,0.2885789,1147.0,22.0,113.0,80.0,489.0,53.0,299.0
2022.0,11.0,2.0,2.0,0.0,0.0,0.0,0.33333334,0.33333334,0.33333334,3.0,15.0,88.0,27.0,189.0,95.0,528.0
2017.0,3.0,8.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,14.0,72.0,9.0,52.0,108.0,648.0
2022.0,9.0,28.0,2.0,0.0034873583,0.0113339145,0.030514386,0.0462075,0.61987793,0.2885789,1147.0,21.0,105.0,80.0,489.0,56.0,353.0
2022.0,4.0,2.0,5.0,0.0124223605,0.024844721,0.03726708,0.07453416,0.6086956,0.24223602,161.0,13.0,76.0,15.0,104.0,76.0,421.0
2018.0,6.0,30.0,5.0,0.010928961,0.024590164,0.032786883,0.07240437,0.318306,0.5409836,732.0,17.0,108.0,5.0,28.0,100.0,589.0
2010.0,10.0,26.0,1.0,0.0,0.33333334,0.33333334,0.33333334,0.0,0.0,3.0,10.0,62.0,18.0,113.0,75.0,432.0
2021.0,11.0,1.0,0.0,0.0034873583,0.0113339145,0.030514386,0.0462075,0.61987793,0.2885789,1147.0,19.0,100.0,80.0,489.0,54.0,302.0
2021.0,4.0,11.0,6.0,0.0,0.5,0.0,0.0,0.25,0.25,4.0,18.0,114.0,44.0,254.0,97.0,628.0
2011.0,5.0,8.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,11.0,73.0,52.0,302.0,99.0,594.0
2023.0,1.0,5.0,3.0,0.12682927,0.2195122,0.1902439,0.19512194,0.21463415,0.053658538,205.0,8.0,40.0,88.0,559.0,84.0,499.0
2014.0,10.0,31.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,14.0,84.0,22.0,135.0,219.0,1202.0
2009.0,3.0,24.0,1.0,0.20563847,0.27363184,0.27031508,0.11774461,0.11774461,0.014925373,603.0,41.0,232.0,92.0,520.0,90.0,503.0
2014.0,3.0,25.0,1.0,0.05263158,0.10526316,0.15789473,0.21052632,0.42105263,0.05263158,19.0,18.0,98.0,16.0,102.0,64.0,361.0
2017.0,5.0,15.0,0.0,0.010928961,0.024590164,0.032786883,0.07240437,0.318306,0.5409836,732.0,12.0,73.0,5.0,28.0,70.0,389.0
2021.0,6.0,6.0,6.0,0.0034873583,0.0113339145,0.030514386,0.0462075,0.61987793,0.2885789,1147.0,14.0,86.0,80.0,489.0,59.0,356.0
2020.0,2.0,2.0,6.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,31.0,152.0,8.0,51.0,84.0,449.0
2021.0,12.0,21.0,1.0,0.25,0.0,0.75,0.0,0.0,0.0,4.0,28.0,153.0,126.0,770.0,98.0,569.0
2011.0,6.0,21.0,1.0,0.12682927,0.2195122,0.1902439,0.19512194,0.21463415,0.053658538,205.0,12.0,69.0,88.0,559.0,63.0,377.0
2022.0,3.0,1.0,1.0,0.0,0.0,0.4,0.2,0.2,0.2,5.0,26.0,147.0,45.0,251.0,57.0,317.0
2013.0,3.0,24.0,6.0,0.29166666,0.33333334,0.20833333,0.041666668,0.125,0.0,24.0,23.0,127.0,47.0,274.0,75.0,501.0
2013.0,12.0,19.0,3.0,0.5,0.5,0.0,0.0,0.0,0.0,2.0,17.0,94.0,63.0,371.0,59.0,365.0
2011.0,11.0,16.0,2.0,0.12682927,0.2195122,0.1902439,0.19512194,0.21463415,0.053658538,205.0,14.0,89.0,88.0,559.0,49.0,266.0
2023.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,28.0,36.0,241.0,72.0,440.0
2011.0,5.0,16.0,0.0,0.0,0.0,0.33333334,0.33333334,0.0,0.33333334,3.0,10.0,74.0,12.0,97.0,105.0,628.0
2016.0,7.0,21.0,3.0,0.036960986,0.08726899,0.123203285,0.19917865,0.36960986,0.18377824,974.0,12.0,70.0,66.0,367.0,30.0,166.0
2011.0,10.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,17.0,105.0,25.0,165.0,100.0,595.0
2022.0,9.0,8.0,3.0,0.004862237,0.004862237,0.024311183,0.08265802,0.65640193,0.22690438,617.0,9.0,49.0,13.0,85.0,35.0,202.0
2021.0,3.0,9.0,1.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,7.0,48.0,8.0,51.0,87.0,514.0
2016.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,9.0,62.0,12.0,82.0,59.0,340.0
2020.0,4.0,23.0,3.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,32.0,199.0,8.0,51.0,90.0,523.0
2008.0,4.0,20.0,6.0,0.20108695,0.20108695,0.16847827,0.17391305,0.21195652,0.04347826,184.0,19.0,96.0,85.0,410.0,72.0,421.0
2023.0,7.0,17.0,0.0,0.0034873583,0.0113339145,0.030514386,0.0462075,0.61987793,0.2885789,1147.0,14.0,83.0,80.0,489.0,70.0,381.0
2011.0,8.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,15.0,104.0,31.0,198.0,68.0,404.0
2016.0,7.0,17.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,23.0,123.0,23.0,135.0,69.0,405.0
2010.0,7.0,29.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13.0,86.0,9.0,58.0,151.0,854.0
2010.0,12.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,78.0,9.0,52.0,65.0,365.0
2017.0,4.0,19.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,11.0,67.0,16.0,89.0,110.0,667.0
2012.0,2.0,24.0,4.0,0.08287293,0.19889502,0.2320442,0.2320442,0.20994475,0.044198897,181.0,7.0,31.0,37.0,198.0,98.0,535.0
